time,"P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","V(N6|XBVM1)","V(SL1)","I(L_PSL|XBVM1)","I(L_SL|XBVM1)","P(B_LD1)","V(B_LD1)","I(B_LD1)","P(B_LD2)","V(B_LD2)","I(B_LD2)","P(B_LD3)","V(B_LD3)","I(B_LD3)","P(B_LD4)","V(B_LD4)","I(B_LD4)","P(B_LD5)","V(B_LD5)","I(B_LD5)","P(B_LD6)","V(B_LD6)","I(B_LD6)","P(B_LD7)","V(B_LD7)","I(B_LD7)","P(B_LD8)","V(B_LD8)","I(B_LD8)","P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","V(IN)","V(OUT)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","I(R_LOAD)","I(I_IBIAS)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
2.205000e-11,5.737333e+00,-9.085279e-05,2.445051e-01,4.657491e-05,1.767913e-01,3.022039e-04,-2.605823e-01,-2.475214e-04,2.128695e-04,2.280374e-04,-6.500206e-07,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.589898e-02,1.009794e-05,-6.500206e-07,-1.604799e-01,9.967477e-05,-6.500206e-07,4.229901e-01,5.412811e-05,1.159009e-05,3.369825e-01,1.534413e-05,1.962284e-05,1.472539e-04,7.993438e-06,-6.500206e-07,7.993438e-07,-1.388035e-05,2.111965e-05,3.500000e-05,1.640246e-06,6.974606e-07,7.993438e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.206250e-11,5.733979e+00,-8.570542e-05,2.462950e-01,4.770057e-05,1.882963e-01,3.038199e-04,-2.699880e-01,-2.479289e-04,2.136492e-04,2.304367e-04,-7.548084e-07,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.551092e-02,1.034179e-05,-7.548084e-07,-1.566484e-01,1.021300e-04,-7.548084e-07,4.250132e-01,5.244319e-05,1.147618e-05,3.375757e-01,1.590062e-05,1.958892e-05,1.477023e-04,8.681508e-06,-7.548084e-07,8.681508e-07,-1.382018e-05,2.117982e-05,3.500000e-05,1.589188e-06,7.227556e-07,8.681508e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.207500e-11,5.730820e+00,-8.061160e-05,2.481265e-01,4.876833e-05,1.998547e-01,3.050217e-04,-2.794026e-01,-2.479896e-04,2.141180e-04,2.325666e-04,-8.645024e-07,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.511380e-02,1.057454e-05,-8.645024e-07,-1.527258e-01,1.044760e-04,-8.645024e-07,4.269706e-01,5.067171e-05,1.136363e-05,3.381895e-01,1.643490e-05,1.955365e-05,1.479703e-04,9.356707e-06,-8.645024e-07,9.356707e-07,-1.376363e-05,2.123637e-05,3.500000e-05,1.535506e-06,7.470408e-07,9.356707e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.208750e-11,5.727853e+00,-7.557309e-05,2.499974e-01,4.977769e-05,2.114510e-01,3.058092e-04,-2.888130e-01,-2.477055e-04,2.142767e-04,2.344242e-04,-9.788566e-07,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.470807e-02,1.079587e-05,-9.788566e-07,-1.487163e-01,1.067094e-04,-9.788566e-07,4.288591e-01,4.881562e-05,1.125271e-05,3.388233e-01,1.694621e-05,1.951708e-05,1.480572e-04,1.001816e-05,-9.788566e-07,1.001816e-06,-1.371083e-05,2.128917e-05,3.500000e-05,1.479261e-06,7.702823e-07,1.001816e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.210000e-11,5.725077e+00,-7.059161e-05,2.519055e-01,5.072823e-05,2.230693e-01,3.061833e-04,-2.982061e-01,-2.470787e-04,2.141264e-04,2.360069e-04,-1.097614e-06,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.429415e-02,1.100549e-05,-1.097614e-06,-1.446241e-01,1.088273e-04,-1.097614e-06,4.306756e-01,4.687706e-05,1.114372e-05,3.394759e-01,1.743383e-05,1.947921e-05,1.479629e-04,1.066500e-05,-1.097614e-06,1.066500e-06,-1.366185e-05,2.133815e-05,3.500000e-05,1.420517e-06,7.924467e-07,1.066500e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.211250e-11,5.722489e+00,-6.566880e-05,2.538486e-01,5.161958e-05,2.346940e-01,3.061449e-04,-3.075689e-01,-2.461122e-04,2.136690e-04,2.373124e-04,-1.220508e-06,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.387250e-02,1.120311e-05,-1.220508e-06,-1.404538e-01,1.108267e-04,-1.220508e-06,4.324170e-01,4.485839e-05,1.103694e-05,3.401467e-01,1.789705e-05,1.944007e-05,1.476875e-04,1.129638e-05,-1.220508e-06,1.129638e-06,-1.361679e-05,2.138321e-05,3.500000e-05,1.359345e-06,8.135021e-07,1.129638e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.212500e-11,5.720086e+00,-6.080626e-05,2.558245e-01,5.245144e-05,2.463095e-01,3.056960e-04,-3.168887e-01,-2.448089e-04,2.129064e-04,2.383390e-04,-1.347264e-06,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.344359e-02,1.138847e-05,-1.347264e-06,-1.362099e-01,1.127051e-04,-1.347264e-06,4.340802e-01,4.276210e-05,1.093265e-05,3.408345e-01,1.833519e-05,1.939970e-05,1.472313e-04,1.191145e-05,-1.347264e-06,1.191145e-06,-1.357574e-05,2.142426e-05,3.500000e-05,1.295821e-06,8.334176e-07,1.191145e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.213750e-11,5.717868e+00,-5.600553e-05,2.578308e-01,5.322359e-05,2.579002e-01,3.048388e-04,-3.261527e-01,-2.431726e-04,2.118413e-04,2.390854e-04,-1.477598e-06,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.300787e-02,1.156132e-05,-1.477598e-06,-1.318970e-01,1.144599e-04,-1.477598e-06,4.356624e-01,4.059092e-05,1.083115e-05,3.415385e-01,1.874760e-05,1.935812e-05,1.465949e-04,1.250941e-05,-1.477598e-06,1.250941e-06,-1.353878e-05,2.146122e-05,3.500000e-05,1.230028e-06,8.521635e-07,1.250941e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.215000e-11,5.715830e+00,-5.126809e-05,2.598652e-01,5.393586e-05,2.694506e-01,3.035762e-04,-3.353484e-01,-2.412072e-04,2.104767e-04,2.395508e-04,-1.611222e-06,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.256583e-02,1.172144e-05,-1.611222e-06,-1.275199e-01,1.160888e-04,-1.611222e-06,4.371608e-01,3.834772e-05,1.073271e-05,3.422577e-01,1.913365e-05,1.931536e-05,1.457793e-04,1.308944e-05,-1.611222e-06,1.308944e-06,-1.350598e-05,2.149402e-05,3.500000e-05,1.162052e-06,8.697113e-07,1.308944e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.216250e-11,5.713971e+00,-4.659537e-05,2.619256e-01,5.458817e-05,2.809455e-01,3.019118e-04,-3.444632e-01,-2.389172e-04,2.088161e-04,2.397347e-04,-1.747842e-06,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.211795e-02,1.186862e-05,-1.747842e-06,-1.230834e-01,1.175896e-04,-1.747842e-06,4.385728e-01,3.603556e-05,1.063759e-05,3.429910e-01,1.949275e-05,1.927147e-05,1.447857e-04,1.365076e-05,-1.747842e-06,1.365076e-06,-1.347742e-05,2.152258e-05,3.500000e-05,1.091987e-06,8.860342e-07,1.365076e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2.217500e-11,5.712288e+00,-4.198875e-05,2.640097e-01,5.518049e-05,2.923697e-01,2.998495e-04,-3.534851e-01,-2.363074e-04,2.068632e-04,2.396371e-04,-1.887159e-06,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.166474e-02,1.200268e-05,-1.887159e-06,-1.185923e-01,1.189606e-04,-1.887159e-06,4.398957e-01,3.365766e-05,1.054607e-05,3.437374e-01,1.982434e-05,1.922647e-05,1.436156e-04,1.419260e-05,-1.887159e-06,1.419260e-06,-1.345316e-05,2.154684e-05,3.500000e-05,1.019929e-06,9.011062e-07,1.419260e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
