time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","V(SL1)","I(LIN|XBQ)","V(OUT_Q)","I(R_LOAD)","V(N6|XBVM1)","I(L_SL|XBVM1)","P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
8.587500e-12,4.172807e-03,-2.918080e-06,-1.979955e-07,4.256129e-01,-1.086007e-06,1.525623e-05,3.762206e-01,-1.936752e-06,1.983740e-05,-1.979955e-07,-1.706804e-07,-1.542132e-05,1.957868e-05,3.500000e-05,-3.290932e-08,-8.803418e-08,-3.473122e-06,-1.979955e-07,-1.706804e-06,-1.706804e-07,-5.251732e-06,-1.979955e-07,7.140616e-04,1.676206e-07,1.752706e-04,-9.189744e-07,-1.657619e-03,-7.490132e-06,4.707238e-03,5.558839e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.600000e-12,4.059375e-03,-3.057435e-06,-1.896491e-07,4.255754e-01,-8.897046e-07,1.525712e-05,3.761471e-01,-1.934282e-06,1.984086e-05,-1.896491e-07,-1.727434e-07,-1.541980e-05,1.958020e-05,3.500000e-05,-2.696075e-08,-8.792192e-08,-3.409450e-06,-1.896491e-07,-1.727434e-06,-1.727434e-07,-5.080340e-06,-1.896491e-07,7.199637e-04,1.432192e-07,1.404665e-04,-9.142789e-07,-1.940030e-03,-7.385725e-06,4.914460e-03,5.356109e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.612500e-12,3.940750e-03,-3.191568e-06,-1.812028e-07,4.255453e-01,-6.926908e-07,1.525777e-05,3.760738e-01,-1.929455e-06,1.984431e-05,-1.812028e-07,-1.745874e-07,-1.541798e-05,1.958202e-05,3.500000e-05,-2.099063e-08,-8.770250e-08,-3.340491e-06,-1.812028e-07,-1.745874e-06,-1.745874e-07,-4.903186e-06,-1.812028e-07,7.249381e-04,1.187567e-07,1.058619e-04,-9.084580e-07,-2.218294e-03,-7.271691e-06,5.113868e-03,5.147260e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.625000e-12,3.817133e-03,-3.320360e-06,-1.726665e-07,4.255228e-01,-4.952025e-07,1.525819e-05,3.760007e-01,-1.922282e-06,1.984773e-05,-1.726665e-07,-1.762110e-07,-1.541585e-05,1.958415e-05,3.500000e-05,-1.500614e-08,-8.737647e-08,-3.266366e-06,-1.726665e-07,-1.762110e-06,-1.762110e-07,-4.720518e-06,-1.726665e-07,7.289831e-04,9.426572e-08,7.149935e-05,-9.015296e-07,-2.492050e-03,-7.148238e-06,5.305236e-03,4.932583e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.637500e-12,3.688729e-03,-3.443701e-06,-1.640505e-07,4.255077e-01,-2.974760e-07,1.525839e-05,3.759278e-01,-1.912779e-06,1.985114e-05,-1.640505e-07,-1.776129e-07,-1.541342e-05,1.958658e-05,3.500000e-05,-9.014424e-09,-8.694449e-08,-3.187204e-06,-1.640505e-07,-1.776129e-06,-1.776129e-07,-4.532591e-06,-1.640505e-07,7.320983e-04,6.977878e-08,3.742040e-05,-8.935131e-07,-2.760945e-03,-7.015588e-06,5.488348e-03,4.712379e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.650000e-12,3.555747e-03,-3.561486e-06,-1.553651e-07,4.255002e-01,-9.974733e-08,1.525835e-05,3.758554e-01,-1.900962e-06,1.985451e-05,-1.553651e-07,-1.787922e-07,-1.541069e-05,1.958931e-05,3.500000e-05,-3.022646e-09,-8.640737e-08,-3.103140e-06,-1.553651e-07,-1.787922e-06,-1.787922e-07,-4.339667e-06,-1.553651e-07,7.342845e-04,4.532818e-08,3.666014e-06,-8.844290e-07,-3.024633e-03,-6.873972e-06,5.663000e-03,4.486952e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.662500e-12,3.418399e-03,-3.673618e-06,-1.466204e-07,4.255002e-01,9.774790e-08,1.525809e-05,3.757835e-01,-1.886852e-06,1.985785e-05,-1.466204e-07,-1.797482e-07,-1.540767e-05,1.959233e-05,3.500000e-05,2.962058e-09,-8.576601e-08,-3.014316e-06,-1.466204e-07,-1.797482e-06,-1.797482e-07,-4.142012e-06,-1.466204e-07,7.355436e-04,2.094604e-08,-2.972368e-05,-8.742990e-07,-3.282779e-03,-6.723634e-06,5.829000e-03,4.256613e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.675000e-12,3.276903e-03,-3.780009e-06,-1.378268e-07,4.255076e-01,2.947750e-07,1.525759e-05,3.757122e-01,-1.870472e-06,1.986115e-05,-1.378268e-07,-1.804805e-07,-1.540435e-05,1.959565e-05,3.500000e-05,8.932577e-09,-8.502145e-08,-2.920878e-06,-1.378268e-07,-1.804805e-06,-1.804805e-07,-3.939900e-06,-1.378268e-07,7.358789e-04,-3.335753e-09,-6.270942e-05,-8.631464e-07,-3.535057e-03,-6.564827e-06,5.986166e-03,4.021680e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.687500e-12,3.131477e-03,-3.880576e-06,-1.289946e-07,4.255225e-01,4.911005e-07,1.525687e-05,3.756415e-01,-1.851847e-06,1.986441e-05,-1.289946e-07,-1.809889e-07,-1.540075e-05,1.959925e-05,3.500000e-05,1.488183e-08,-8.417485e-08,-2.822980e-06,-1.289946e-07,-1.809889e-06,-1.809889e-07,-3.733608e-06,-1.289946e-07,7.352946e-04,-2.748563e-08,-9.525282e-05,-8.509952e-07,-3.781149e-03,-6.397816e-06,6.134332e-03,3.782475e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.700000e-12,2.982343e-03,-3.975248e-06,-1.201341e-07,4.255449e-01,6.864921e-07,1.525593e-05,3.755716e-01,-1.831004e-06,1.986763e-05,-1.201341e-07,-1.812735e-07,-1.539687e-05,1.960313e-05,3.500000e-05,2.080279e-08,-8.322746e-08,-2.720780e-06,-1.201341e-07,-1.812735e-06,-1.812735e-07,-3.523417e-06,-1.201341e-07,7.337966e-04,-5.147232e-08,-1.273165e-04,-8.378709e-07,-4.020750e-03,-6.222875e-06,6.273340e-03,3.539323e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.712500e-12,2.829728e-03,-4.063957e-06,-1.112557e-07,4.255746e-01,8.807193e-07,1.525476e-05,3.755025e-01,-1.807975e-06,1.987081e-05,-1.112557e-07,-1.813345e-07,-1.539271e-05,1.960729e-05,3.500000e-05,2.668846e-08,-8.218067e-08,-2.614441e-06,-1.112557e-07,-1.813345e-06,-1.813345e-07,-3.309614e-06,-1.112557e-07,7.313914e-04,-7.526494e-08,-1.588639e-04,-8.238000e-07,-4.253564e-03,-6.040287e-06,6.403047e-03,3.292557e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.725000e-12,2.673859e-03,-4.146646e-06,-1.023696e-07,4.256117e-01,1.073554e-06,1.525338e-05,3.754343e-01,-1.782792e-06,1.987393e-05,-1.023696e-07,-1.811726e-07,-1.538828e-05,1.961172e-05,3.500000e-05,3.253193e-08,-8.103598e-08,-2.504133e-06,-1.023696e-07,-1.811726e-06,-1.811726e-07,-3.092490e-06,-1.023696e-07,7.280871e-04,-9.883301e-08,-1.898597e-04,-8.088099e-07,-4.479306e-03,-5.850345e-06,6.523323e-03,3.042509e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.737500e-12,2.514965e-03,-4.223264e-06,-9.348599e-08,4.256561e-01,1.264769e-06,1.525177e-05,3.753672e-01,-1.755490e-06,1.987700e-05,-9.348599e-08,-1.807886e-07,-1.538358e-05,1.961642e-05,3.500000e-05,3.832634e-08,-7.979499e-08,-2.390029e-06,-9.348599e-08,-1.807886e-06,-1.807886e-07,-2.872336e-06,-9.348599e-08,7.238928e-04,-1.221465e-07,-2.202694e-04,-7.929292e-07,-4.697702e-03,-5.653349e-06,6.634048e-03,2.789519e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.750000e-12,2.353277e-03,-4.293769e-06,-8.461520e-08,4.257077e-01,1.454142e-06,1.524995e-05,3.753011e-01,-1.726107e-06,1.988002e-05,-8.461520e-08,-1.801836e-07,-1.537863e-05,1.962137e-05,3.500000e-05,4.406491e-08,-7.845942e-08,-2.272306e-06,-8.461520e-08,-1.801836e-06,-1.801836e-07,-2.649451e-06,-8.461520e-08,7.188187e-04,-1.451758e-07,-2.500600e-04,-7.761875e-07,-4.908491e-03,-5.449610e-06,6.735119e-03,2.533927e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.762500e-12,2.189028e-03,-4.358127e-06,-7.576734e-08,4.257665e-01,1.641451e-06,1.524791e-05,3.752361e-01,-1.694684e-06,1.988297e-05,-7.576734e-08,-1.793589e-07,-1.537342e-05,1.962658e-05,3.500000e-05,4.974094e-08,-7.703110e-08,-2.151146e-06,-7.576734e-08,-1.793589e-06,-1.793589e-07,-2.424134e-06,-7.576734e-08,7.128761e-04,-1.678919e-07,-2.791991e-04,-7.586151e-07,-5.111423e-03,-5.239442e-06,6.826442e-03,2.276075e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.775000e-12,2.022453e-03,-4.416311e-06,-6.695247e-08,4.258324e-01,1.826479e-06,1.524567e-05,3.751724e-01,-1.661263e-06,1.988586e-05,-6.695247e-08,-1.783162e-07,-1.536797e-05,1.963203e-05,3.500000e-05,5.534783e-08,-7.551194e-08,-2.026737e-06,-6.695247e-08,-1.783162e-06,-1.783162e-07,-2.196685e-06,-6.695247e-08,7.060775e-04,-1.902664e-07,-3.076560e-04,-7.402433e-07,-5.306259e-03,-5.023172e-06,6.907938e-03,2.016310e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.787500e-12,1.853785e-03,-4.468301e-06,-5.818060e-08,4.259052e-01,2.009010e-06,1.524322e-05,3.751100e-01,-1.625888e-06,1.988868e-05,-5.818060e-08,-1.770573e-07,-1.536228e-05,1.963772e-05,3.500000e-05,6.087909e-08,-7.390398e-08,-1.899267e-06,-5.818060e-08,-1.770573e-06,-1.770573e-07,-1.967407e-06,-5.818060e-08,6.984363e-04,-2.122714e-07,-3.354008e-04,-7.211043e-07,-5.492775e-03,-4.801128e-06,6.979541e-03,1.754976e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.800000e-12,1.683261e-03,-4.514087e-06,-4.946162e-08,4.259849e-01,2.188834e-06,1.524057e-05,3.750490e-01,-1.588606e-06,1.989144e-05,-4.946162e-08,-1.755843e-07,-1.535636e-05,1.964364e-05,3.500000e-05,6.632831e-08,-7.220936e-08,-1.768930e-06,-4.946162e-08,-1.755843e-06,-1.755843e-07,-1.736607e-06,-4.946162e-08,6.899672e-04,-2.338795e-07,-3.624050e-04,-7.012309e-07,-5.670756e-03,-4.573649e-06,7.041199e-03,1.492421e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.812500e-12,1.511116e-03,-4.553665e-06,-4.080531e-08,4.260713e-01,2.365745e-06,1.523771e-05,3.749894e-01,-1.549466e-06,1.989412e-05,-4.080531e-08,-1.738994e-07,-1.535021e-05,1.964979e-05,3.500000e-05,7.168923e-08,-7.043028e-08,-1.635922e-06,-4.080531e-08,-1.738994e-06,-1.738994e-07,-1.504588e-06,-4.080531e-08,6.806856e-04,-2.550643e-07,-3.886414e-04,-6.806568e-07,-5.840004e-03,-4.341076e-06,7.092871e-03,1.228994e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.825000e-12,1.337585e-03,-4.587039e-06,-3.222135e-08,4.261645e-01,2.539538e-06,1.523467e-05,3.749314e-01,-1.508520e-06,1.989673e-05,-3.222135e-08,-1.720054e-07,-1.534385e-05,1.965615e-05,3.500000e-05,7.695569e-08,-6.856908e-08,-1.500443e-06,-3.222135e-08,-1.720054e-06,-1.720054e-07,-1.271658e-06,-3.222135e-08,6.706082e-04,-2.757997e-07,-4.140840e-04,-6.594163e-07,-6.000332e-03,-4.103758e-06,7.134531e-03,9.650407e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.837500e-12,1.162904e-03,-4.614221e-06,-2.371927e-08,4.262641e-01,2.710015e-06,1.523143e-05,3.748749e-01,-1.465820e-06,1.989926e-05,-2.371927e-08,-1.699050e-07,-1.533728e-05,1.966272e-05,3.500000e-05,8.212166e-08,-6.662817e-08,-1.362693e-06,-2.371927e-08,-1.699050e-06,-1.699050e-07,-1.038122e-06,-2.371927e-08,6.597525e-04,-2.960607e-07,-4.387082e-04,-6.375442e-07,-6.151566e-03,-3.862047e-06,7.166165e-03,7.009101e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.850000e-12,9.873079e-04,-4.635231e-06,-1.530846e-08,4.263702e-01,2.876982e-06,1.522801e-05,3.748201e-01,-1.421421e-06,1.990171e-05,-1.530846e-08,-1.676013e-07,-1.533050e-05,1.966950e-05,3.500000e-05,8.718127e-08,-6.461005e-08,-1.222878e-06,-1.530846e-08,-1.676013e-06,-1.676013e-07,-8.042875e-07,-1.530846e-08,6.481369e-04,-3.158227e-07,-4.624907e-04,-6.150761e-07,-6.293546e-03,-3.616300e-06,7.187774e-03,4.369480e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.862500e-12,8.110302e-04,-4.650094e-06,-6.998173e-09,4.264825e-01,3.040249e-06,1.522442e-05,3.747670e-01,-1.375381e-06,1.990407e-05,-6.998173e-09,-1.650974e-07,-1.532354e-05,1.967646e-05,3.500000e-05,9.212877e-08,-6.251731e-08,-1.081203e-06,-6.998173e-09,-1.650974e-06,-1.650974e-07,-5.704590e-07,-6.998173e-09,6.357809e-04,-3.350622e-07,-4.854095e-04,-5.920479e-07,-6.426126e-03,-3.366877e-06,7.199370e-03,1.734996e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.875000e-12,6.343037e-04,-4.658846e-06,1.202521e-09,4.266010e-01,3.199633e-06,1.522064e-05,3.747156e-01,-1.327757e-06,1.990635e-05,1.202521e-09,-1.623970e-07,-1.531640e-05,1.968360e-05,3.500000e-05,9.695857e-08,-6.035260e-08,-9.378761e-07,1.202521e-09,-1.623970e-06,-1.623970e-07,-3.369413e-07,1.202521e-09,6.227047e-04,-3.537564e-07,-5.074441e-04,-5.684962e-07,-6.549173e-03,-3.114143e-06,7.200980e-03,-8.909179e-08,0.000000e+00,0.000000e+00,0.000000e+00
8.887500e-12,4.573598e-04,-4.661529e-06,9.284719e-09,4.267254e-01,3.354953e-06,1.521670e-05,3.746662e-01,-1.278611e-06,1.990855e-05,9.284719e-09,-1.595038e-07,-1.530908e-05,1.969092e-05,3.500000e-05,1.016653e-07,-5.811869e-08,-7.931063e-07,9.284719e-09,-1.595038e-06,-1.595038e-07,-1.040373e-07,9.284719e-09,6.089295e-04,-3.718831e-07,-5.285752e-04,-5.444577e-07,-6.662568e-03,-2.858464e-06,7.192641e-03,-3.504852e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.900000e-12,2.804278e-04,-4.658190e-06,1.723970e-08,4.268557e-01,3.506037e-06,1.521259e-05,3.746186e-01,-1.228004e-06,1.991065e-05,1.723970e-08,-1.564216e-07,-1.530159e-05,1.969841e-05,3.500000e-05,1.062436e-07,-5.581838e-08,-6.471041e-07,1.723970e-08,-1.564216e-06,-1.564216e-07,1.279516e-07,1.723970e-08,5.944772e-04,-3.894214e-07,-5.487852e-04,-5.199697e-07,-6.766207e-03,-2.600208e-06,7.174408e-03,-6.103424e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.912500e-12,1.037355e-04,-4.648885e-06,2.505896e-08,4.269916e-01,3.652716e-06,1.520832e-05,3.745729e-01,-1.176001e-06,1.991266e-05,2.505896e-08,-1.531547e-07,-1.529395e-05,1.970605e-05,3.500000e-05,1.106884e-07,-5.345458e-08,-5.000806e-07,2.505896e-08,-1.531547e-06,-1.531547e-07,3.587265e-07,2.505896e-08,5.793705e-04,-4.063509e-07,-5.680575e-04,-4.950697e-07,-6.859998e-03,-2.339746e-06,7.146342e-03,-8.683282e-07,0.000000e+00,0.000000e+00,0.000000e+00
8.925000e-12,-7.249185e-05,-4.633678e-06,3.273416e-08,4.271330e-01,3.794828e-06,1.520390e-05,3.745293e-01,-1.122665e-06,1.991457e-05,3.273416e-08,-1.497074e-07,-1.528616e-05,1.971384e-05,3.500000e-05,1.149948e-07,-5.103025e-08,-3.522475e-07,3.273416e-08,-1.497074e-06,-1.497074e-07,5.879912e-07,3.273416e-08,5.636329e-04,-4.226523e-07,-5.863774e-04,-4.697955e-07,-6.943865e-03,-2.077449e-06,7.108524e-03,-1.124111e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.937500e-12,-2.480315e-04,-4.612639e-06,4.025721e-08,4.272797e-01,3.932216e-06,1.519934e-05,3.744877e-01,-1.068065e-06,1.991639e-05,4.025721e-08,-1.460843e-07,-1.527824e-05,1.972176e-05,3.500000e-05,1.191580e-07,-4.854841e-08,-2.038166e-07,4.025721e-08,-1.460843e-06,-1.460843e-07,8.154523e-07,4.025721e-08,5.472886e-04,-4.383073e-07,-6.037313e-04,-4.441851e-07,-7.017745e-03,-1.813689e-06,7.061041e-03,-1.377363e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.950000e-12,-4.226634e-04,-4.585843e-06,4.762024e-08,4.274315e-01,4.064730e-06,1.519464e-05,3.744482e-01,-1.012267e-06,1.991811e-05,4.762024e-08,-1.422901e-07,-1.527019e-05,1.972981e-05,3.500000e-05,1.231736e-07,-4.601214e-08,-5.500000e-08,4.762024e-08,-1.422901e-06,-1.422901e-07,1.040820e-06,4.762024e-08,5.303624e-04,-4.532983e-07,-6.201072e-04,-4.182766e-07,-7.081590e-03,-1.548839e-06,7.003997e-03,-1.627762e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.962500e-12,-5.961706e-04,-4.553373e-06,5.481559e-08,4.275883e-01,4.192227e-06,1.518980e-05,3.744109e-01,-9.553413e-07,1.991973e-05,5.481559e-08,-1.383297e-07,-1.526202e-05,1.973798e-05,3.500000e-05,1.270372e-07,-4.342460e-08,9.399089e-08,5.481559e-08,-1.383297e-06,-1.383297e-07,1.263807e-06,5.481559e-08,5.128800e-04,-4.676090e-07,-6.354944e-04,-3.921082e-07,-7.135366e-03,-1.283271e-06,6.937505e-03,-1.874989e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.975000e-12,-7.683393e-04,-4.515320e-06,6.183587e-08,4.277498e-01,4.314569e-06,1.518483e-05,3.743757e-01,-8.973577e-07,1.992125e-05,6.183587e-08,-1.342083e-07,-1.525374e-05,1.974626e-05,3.500000e-05,1.307445e-07,-4.078898e-08,2.429451e-07,6.183587e-08,-1.342083e-06,-1.342083e-07,1.484133e-06,6.183587e-08,4.948674e-04,-4.812237e-07,-6.498839e-04,-3.657181e-07,-7.179052e-03,-1.017355e-06,6.861693e-03,-2.118731e-06,0.000000e+00,0.000000e+00,0.000000e+00
8.987500e-12,-9.389593e-04,-4.471779e-06,6.867393e-08,4.279158e-01,4.431627e-06,1.517975e-05,3.743427e-01,-8.383877e-07,1.992267e-05,6.867393e-08,-1.299313e-07,-1.524537e-05,1.975463e-05,3.500000e-05,1.342917e-07,-3.810853e-08,3.916525e-07,6.867393e-08,-1.299313e-06,-1.299313e-07,1.701520e-06,6.867393e-08,4.763513e-04,-4.941282e-07,-6.632679e-04,-3.391445e-07,-7.212642e-03,-7.514611e-07,6.776697e-03,-2.358682e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-12,-1.107824e-03,-4.422851e-06,7.532287e-08,4.280862e-01,4.543275e-06,1.517455e-05,3.743120e-01,-7.785039e-07,1.992399e-05,7.532287e-08,-1.255040e-07,-1.523690e-05,1.976310e-05,3.500000e-05,1.376750e-07,-3.538654e-08,5.399044e-07,7.532287e-08,-1.255040e-06,-1.255040e-07,1.915694e-06,7.532287e-08,4.573590e-04,-5.063087e-07,-6.756402e-04,-3.124257e-07,-7.236143e-03,-4.859570e-07,6.682669e-03,-2.594539e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.012500e-12,-1.274732e-03,-4.368644e-06,8.177606e-08,4.282607e-01,4.649397e-06,1.516925e-05,3.742836e-01,-7.177794e-07,1.992519e-05,8.177606e-08,-1.209321e-07,-1.522836e-05,1.977164e-05,3.500000e-05,1.408908e-07,-3.262634e-08,6.874933e-07,8.177606e-08,-1.209321e-06,-1.209321e-07,2.126389e-06,8.177606e-08,4.379181e-04,-5.177531e-07,-6.869960e-04,-2.855996e-07,-7.249578e-03,-2.212081e-07,6.579768e-03,-2.826008e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.025000e-12,-1.439483e-03,-4.309273e-06,8.802715e-08,4.284392e-01,4.749885e-06,1.516385e-05,3.742575e-01,-6.562885e-07,1.992630e-05,8.802715e-08,-1.162214e-07,-1.521976e-05,1.978024e-05,3.500000e-05,1.439359e-07,-2.983129e-08,8.342137e-07,8.802715e-08,-1.162214e-06,-1.162214e-07,2.333342e-06,8.802715e-08,4.180569e-04,-5.284498e-07,-6.973320e-04,-2.587041e-07,-7.252982e-03,4.242325e-08,6.468168e-03,-3.052802e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.037500e-12,-1.601885e-03,-4.244856e-06,9.407005e-08,4.286213e-01,4.844634e-06,1.515835e-05,3.742338e-01,-5.941059e-07,1.992729e-05,9.407005e-08,-1.113778e-07,-1.521109e-05,1.978891e-05,3.500000e-05,1.468071e-07,-2.700481e-08,9.798619e-07,9.407005e-08,-1.113778e-06,-1.113778e-07,2.536297e-06,9.407005e-08,3.978039e-04,-5.383885e-07,-7.066461e-04,-2.317769e-07,-7.246405e-03,3.045779e-07,6.348050e-03,-3.274639e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.050000e-12,-1.761747e-03,-4.175517e-06,9.989898e-08,4.288070e-01,4.933550e-06,1.515278e-05,3.742124e-01,-5.313072e-07,1.992818e-05,9.989898e-08,-1.064075e-07,-1.520238e-05,1.979762e-05,3.500000e-05,1.495015e-07,-2.415033e-08,1.124237e-06,9.989898e-08,-1.064075e-06,-1.064075e-07,2.735004e-06,9.989898e-08,3.771881e-04,-5.475601e-07,-7.149380e-04,-2.048552e-07,-7.229908e-03,5.649005e-07,6.219609e-03,-3.491246e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.062500e-12,-1.918887e-03,-4.101387e-06,1.055084e-07,4.289959e-01,5.016544e-06,1.514712e-05,3.741935e-01,-4.679684e-07,1.992896e-05,1.055084e-07,-1.013166e-07,-1.519363e-05,1.980637e-05,3.500000e-05,1.520165e-07,-2.127129e-08,1.267139e-06,1.055084e-07,-1.013166e-06,-1.013166e-07,2.929220e-06,1.055084e-07,3.562387e-04,-5.559562e-07,-7.222085e-04,-1.779762e-07,-7.203569e-03,8.230402e-07,6.083047e-03,-3.702358e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.075000e-12,-2.073123e-03,-4.022600e-06,1.108932e-07,4.291878e-01,5.093538e-06,1.514140e-05,3.741769e-01,-4.041660e-07,1.992963e-05,1.108932e-07,-9.611155e-08,-1.518486e-05,1.981514e-05,3.500000e-05,1.543496e-07,-1.837118e-08,1.408374e-06,1.108932e-07,-9.611155e-07,-9.611155e-08,3.118708e-06,1.108932e-07,3.349853e-04,-5.635698e-07,-7.284600e-04,-1.511764e-07,-7.167477e-03,1.078651e-06,5.938578e-03,-3.907718e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.087500e-12,-2.224283e-03,-3.939296e-06,1.160484e-07,4.293826e-01,5.164457e-06,1.513562e-05,3.741628e-01,-3.399767e-07,1.993019e-05,1.160484e-07,-9.079873e-08,-1.517607e-05,1.982393e-05,3.500000e-05,1.564987e-07,-1.545349e-08,1.547747e-06,1.160484e-07,-9.079873e-07,-9.079873e-08,3.303238e-06,1.160484e-07,3.134578e-04,-5.703948e-07,-7.336961e-04,-1.244922e-07,-7.121734e-03,1.331391e-06,5.786427e-03,-4.107077e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.100000e-12,-2.372196e-03,-3.851619e-06,1.209694e-07,4.295799e-01,5.229237e-06,1.512978e-05,3.741511e-01,-2.754777e-07,1.993064e-05,1.209694e-07,-8.538474e-08,-1.516727e-05,1.983273e-05,3.500000e-05,1.584617e-07,-1.252171e-08,1.685070e-06,1.209694e-07,-8.538474e-07,-8.538474e-08,3.482588e-06,1.209694e-07,2.916862e-04,-5.764264e-07,-7.379219e-04,-9.795935e-08,-7.066455e-03,1.580926e-06,5.626823e-03,-4.300195e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.112500e-12,-2.516701e-03,-3.759717e-06,1.256520e-07,4.297796e-01,5.287820e-06,1.512389e-05,3.741419e-01,-2.107461e-07,1.993098e-05,1.256520e-07,-7.987627e-08,-1.515848e-05,1.984152e-05,3.500000e-05,1.602370e-07,-9.579370e-09,1.820157e-06,1.256520e-07,-7.987627e-07,-7.987627e-08,3.656543e-06,1.256520e-07,2.697007e-04,-5.816605e-07,-7.411438e-04,-7.161302e-08,-7.001769e-03,1.826926e-06,5.460011e-03,-4.486842e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.125000e-12,-2.657640e-03,-3.663744e-06,1.300922e-07,4.299814e-01,5.340156e-06,1.511797e-05,3.741351e-01,-1.458594e-07,1.993121e-05,1.300922e-07,-7.428009e-08,-1.514970e-05,1.985030e-05,3.500000e-05,1.618229e-07,-6.629974e-09,1.952826e-06,1.300922e-07,-7.428009e-07,-7.428009e-08,3.824897e-06,1.300922e-07,2.475317e-04,-5.860946e-07,-7.433696e-04,-4.548795e-08,-6.927816e-03,2.069068e-06,5.286238e-03,-4.666796e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.137500e-12,-2.794860e-03,-3.563856e-06,1.342863e-07,4.301850e-01,5.386204e-06,1.511202e-05,3.741308e-01,-8.089485e-08,1.993133e-05,1.342863e-07,-6.860306e-08,-1.514095e-05,1.985905e-05,3.500000e-05,1.632183e-07,-3.677039e-09,2.082897e-06,1.342863e-07,-6.860306e-07,-6.860306e-08,3.987451e-06,1.342863e-07,2.252094e-04,-5.897268e-07,-7.446083e-04,-1.961824e-08,-6.844748e-03,2.307038e-06,5.105763e-03,-4.839846e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.150000e-12,-2.928217e-03,-3.460213e-06,1.382310e-07,4.303903e-01,5.425929e-06,1.510604e-05,3.741289e-01,-1.592955e-08,1.993134e-05,1.382310e-07,-6.285211e-08,-1.513223e-05,1.986777e-05,3.500000e-05,1.644221e-07,-7.240706e-10,2.210199e-06,1.382310e-07,-6.285211e-07,-6.285211e-08,4.144015e-06,1.382310e-07,2.027645e-04,-5.925566e-07,-7.448702e-04,5.962680e-09,-6.752730e-03,2.540525e-06,4.918853e-03,-5.005789e-06,0.000000e+00,0.000000e+00,0.000000e+00
9.162500e-12,-3.057570e-03,-3.352979e-06,1.419234e-07,4.305969e-01,5.459305e-06,1.510005e-05,3.741296e-01,4.895948e-08,1.993125e-05,1.419234e-07,-5.703426e-08,-1.512356e-05,1.987644e-05,3.500000e-05,1.654335e-07,2.225431e-09,2.334561e-06,1.419234e-07,-5.703426e-07,-5.703426e-08,4.294406e-06,1.419234e-07,1.802273e-04,-5.945845e-07,-7.441669e-04,3.122204e-08,-6.651937e-03,2.769230e-06,4.725780e-03,-5.164435e-06,0.000000e+00,0.000000e+00,0.000000e+00
